caption,filepath
"On a rugged basalt rock, a pink Hymenaster displays its textured body against the dark substrate, showcasing its unique shape and coloration.",src/data/Fathomnet-by-Phylum-2/train/images/e2498cb3-1430-4a4b-b5ab-8ac1f3632e15_png.rf.9222443001c328fd2231813d5466e291.jpg
"Translucent fish glides above a rocky seafloor, showcasing a slender body and a pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/e289635c-44d9-4313-8309-5b1ce19f80ae_png.rf.82f4d2112c1b2b2c90f923b800f8273a.jpg
"Translucent fish glides above a rocky seafloor, showcasing a slender body and a pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/e289635c-44d9-4313-8309-5b1ce19f80ae_png.rf.4b54bd6a23eb696428dafda23e2da6dc.jpg
"Translucent fish glides above a rocky seafloor, showcasing a slender body and a pale coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/train/images/e289635c-44d9-4313-8309-5b1ce19f80ae_png.rf.534f3974c76160fad2f4f8e43b1d7725.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by textured sediment and faint light filtering through the water.",src/data/Fathomnet-by-Phylum-2/train/images/e57c6824-276f-4f21-b47c-cb160c2f76c5_png.rf.56a0cfda95f59b8b673db7be2b8e25e3.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by textured sediment and faint light filtering through the water.",src/data/Fathomnet-by-Phylum-2/train/images/e57c6824-276f-4f21-b47c-cb160c2f76c5_png.rf.8ed7cacfbf5a0e3ec447313e52ffed70.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by textured sediment and faint light filtering through the water.",src/data/Fathomnet-by-Phylum-2/train/images/e57c6824-276f-4f21-b47c-cb160c2f76c5_png.rf.5d443688d8b7e8cc7787cef6af5b9515.jpg
"Coryphaenoides acrolepis swims above a rocky substrate, displaying a silvery body against the dark, textured surface of the ocean floor.",src/data/Fathomnet-by-Phylum-2/train/images/e61a8e4b-8a1c-4311-8c52-53308deb464e_png.rf.4cb1f8d074eecccbdd483b04d9826458.jpg
"Coryphaenoides acrolepis swims above a rocky substrate, displaying a silvery body against the dark, textured surface of the ocean floor.",src/data/Fathomnet-by-Phylum-2/train/images/e61a8e4b-8a1c-4311-8c52-53308deb464e_png.rf.6a6cf81e882d5d00f3963d8f0c4f9985.jpg
"Coryphaenoides acrolepis swims above a rocky substrate, displaying a silvery body against the dark, textured surface of the ocean floor.",src/data/Fathomnet-by-Phylum-2/train/images/e61a8e4b-8a1c-4311-8c52-53308deb464e_png.rf.c4ce301ad58a4d456b28bd29a488b6fc.jpg
"Macrouridae, Macroregonia macrochira, inhabit a sandy seafloor, with a pale, elongated body and a smooth texture against the muted backdrop.",src/data/Fathomnet-by-Phylum-2/train/images/e65a06dc-9628-420a-acef-ce3b182727d0_png.rf.aa196c28f23dd7a4d9f3cb69e9d78073.jpg
"Macrouridae, Macroregonia macrochira, inhabit a sandy seafloor, with a pale, elongated body and a smooth texture against the muted backdrop.",src/data/Fathomnet-by-Phylum-2/train/images/e65a06dc-9628-420a-acef-ce3b182727d0_png.rf.0f63bee0c7a6fb3ce4136cf8a647d2c7.jpg
"Macrouridae, Macroregonia macrochira, inhabit a sandy seafloor, with a pale, elongated body and a smooth texture against the muted backdrop.",src/data/Fathomnet-by-Phylum-2/train/images/e65a06dc-9628-420a-acef-ce3b182727d0_png.rf.6cdd3d02930c6731ea19b955a89bb0ba.jpg
"Pale, flattened Bathyraja spinosissima glides over a sandy substrate, surrounded by textured rocks in a dimly lit deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/e835a713-a08f-4b61-af86-47df7aff97e2_png.rf.2b01c707ab85c37b2275f440e52a4dc6.jpg
"Pale, flattened Bathyraja spinosissima glides over a sandy substrate, surrounded by textured rocks in a dimly lit deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/e835a713-a08f-4b61-af86-47df7aff97e2_png.rf.aa55df27f57bf4b02cae9f75cfe2d5ec.jpg
"Pale, flattened Bathyraja spinosissima glides over a sandy substrate, surrounded by textured rocks in a dimly lit deep-sea environment.",src/data/Fathomnet-by-Phylum-2/train/images/e835a713-a08f-4b61-af86-47df7aff97e2_png.rf.a812c8d5b4d4f48069b7e15941d67345.jpg
"A dark-colored Antimora microlepis swims above a sandy seafloor, displaying elongated body and prominent dorsal fin.",src/data/Fathomnet-by-Phylum-2/train/images/e9a03730-e716-4497-a265-800812f09abb_png.rf.26fda11b6e19048453f0b1b5c96213c3.jpg
"A dark-colored Antimora microlepis swims above a sandy seafloor, displaying elongated body and prominent dorsal fin.",src/data/Fathomnet-by-Phylum-2/train/images/e9a03730-e716-4497-a265-800812f09abb_png.rf.d74ef5f91df271ea21810a8ee21a7382.jpg
"A dark-colored Antimora microlepis swims above a sandy seafloor, displaying elongated body and prominent dorsal fin.",src/data/Fathomnet-by-Phylum-2/train/images/e9a03730-e716-4497-a265-800812f09abb_png.rf.1f82cdb85f1caa0518d8958d3e134bca.jpg
"A pale Bathyraja spinosissima glides over a rocky seafloor, its elongated body blending into the dark waters.",src/data/Fathomnet-by-Phylum-2/train/images/eb185e47-3ee0-4ca8-aba1-522bff86429f_png.rf.293e798e6fa988bf8e5ec5a4fb402952.jpg
"A pale Bathyraja spinosissima glides over a rocky seafloor, its elongated body blending into the dark waters.",src/data/Fathomnet-by-Phylum-2/train/images/eb185e47-3ee0-4ca8-aba1-522bff86429f_png.rf.7dda17e261dea023a7d5b5deb64cda94.jpg
"A pale Bathyraja spinosissima glides over a rocky seafloor, its elongated body blending into the dark waters.",src/data/Fathomnet-by-Phylum-2/train/images/eb185e47-3ee0-4ca8-aba1-522bff86429f_png.rf.aa4193f83cb67ca249a9db90d8f23a30.jpg
"Antimora microlepis exhibits a dark, elongated body against a rocky seafloor, surrounded by patches of silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/eb3c3820-7268-419c-94f6-c46b0c6316a2_png.rf.c5f49bf1afac36fb55a8bb2bbe23b4a0.jpg
"Antimora microlepis exhibits a dark, elongated body against a rocky seafloor, surrounded by patches of silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/eb3c3820-7268-419c-94f6-c46b0c6316a2_png.rf.98762fa047ad81b7932d92c2600ee300.jpg
"Antimora microlepis exhibits a dark, elongated body against a rocky seafloor, surrounded by patches of silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/eb3c3820-7268-419c-94f6-c46b0c6316a2_png.rf.b258928a75451ddb32531561539ed61a.jpg
"A pale Psychrolutes phrictus rests near a rocky ledge, surrounded by dark silt and soft sediment.",src/data/Fathomnet-by-Phylum-2/train/images/eb5f7e23-dc77-48e8-ad9d-8065413f5a7c_png.rf.6f75fb563b82f9bb0e14b7b4a8aca0e9.jpg
"A pale Psychrolutes phrictus rests near a rocky ledge, surrounded by dark silt and soft sediment.",src/data/Fathomnet-by-Phylum-2/train/images/eb5f7e23-dc77-48e8-ad9d-8065413f5a7c_png.rf.00c57befa1829fadaac52878bf08efea.jpg
"A pale Psychrolutes phrictus rests near a rocky ledge, surrounded by dark silt and soft sediment.",src/data/Fathomnet-by-Phylum-2/train/images/eb5f7e23-dc77-48e8-ad9d-8065413f5a7c_png.rf.ccc4dc767039fb0fbfed76f6a624328d.jpg
"Textured, pale Cystechinus giganteus rests on a sandy seafloor, surrounded by slender, pink Ophiuroidea with delicate arms extending outward.",src/data/Fathomnet-by-Phylum-2/train/images/ed61f54a-4935-4ca0-8096-355768c46eab_png.rf.68f339eda857524750577bd776cc384c.jpg
"Textured, pale Cystechinus giganteus rests on a sandy seafloor, surrounded by slender, pink Ophiuroidea with delicate arms extending outward.",src/data/Fathomnet-by-Phylum-2/train/images/ed61f54a-4935-4ca0-8096-355768c46eab_png.rf.bcdf6b8cc1ca6a4886170d33855b0887.jpg
"Textured, pale Cystechinus giganteus rests on a sandy seafloor, surrounded by slender, pink Ophiuroidea with delicate arms extending outward.",src/data/Fathomnet-by-Phylum-2/train/images/ed61f54a-4935-4ca0-8096-355768c46eab_png.rf.382122cb64006cddf411f0eedc49b8ce.jpg
"A pink Synallactes rests on a rocky seafloor, surrounded by dark, textured volcanic rocks and patches of sand.",src/data/Fathomnet-by-Phylum-2/train/images/edafbc40-bf9b-4913-8c0f-bd831444db54_png.rf.72bdd558f3b6a56f67c32ee7257f15f6.jpg
"A pink Synallactes rests on a rocky seafloor, surrounded by dark, textured volcanic rocks and patches of sand.",src/data/Fathomnet-by-Phylum-2/train/images/edafbc40-bf9b-4913-8c0f-bd831444db54_png.rf.826428600c92f7ebe76f7e24fa267f2b.jpg
"A pink Synallactes rests on a rocky seafloor, surrounded by dark, textured volcanic rocks and patches of sand.",src/data/Fathomnet-by-Phylum-2/train/images/edafbc40-bf9b-4913-8c0f-bd831444db54_png.rf.a0020c9db4fe9d3e60f01f86de0c9ad2.jpg
"Macrouridae inhabit a rocky seafloor, characterized by dark, textured surfaces and minimal light penetration, creating a shadowy environment.",src/data/Fathomnet-by-Phylum-2/train/images/eddc7371-c7ed-4522-ac82-fe2fbae1a1b1_png.rf.56e51c3f3560eaef05d20efbfcac693a.jpg
"Macrouridae inhabit a rocky seafloor, characterized by dark, textured surfaces and minimal light penetration, creating a shadowy environment.",src/data/Fathomnet-by-Phylum-2/train/images/eddc7371-c7ed-4522-ac82-fe2fbae1a1b1_png.rf.c0ee9f597376409fbd77532b7af9d3f8.jpg
"Macrouridae inhabit a rocky seafloor, characterized by dark, textured surfaces and minimal light penetration, creating a shadowy environment.",src/data/Fathomnet-by-Phylum-2/train/images/eddc7371-c7ed-4522-ac82-fe2fbae1a1b1_png.rf.2ba768e427d77ece59d266f8a236fe15.jpg
"A pale Opisthoteuthis cf. californiana hovers above a rocky seafloor, surrounded by patches of silt and sand.",src/data/Fathomnet-by-Phylum-2/train/images/ef21dbef-b552-44f5-847a-e2bb36ee6b7b_png.rf.373163fcd537cea6c257286802e34440.jpg
"A pale Opisthoteuthis cf. californiana hovers above a rocky seafloor, surrounded by patches of silt and sand.",src/data/Fathomnet-by-Phylum-2/train/images/ef21dbef-b552-44f5-847a-e2bb36ee6b7b_png.rf.9810eb71946388bfa898c8627a0f8f4f.jpg
"A pale Opisthoteuthis cf. californiana hovers above a rocky seafloor, surrounded by patches of silt and sand.",src/data/Fathomnet-by-Phylum-2/train/images/ef21dbef-b552-44f5-847a-e2bb36ee6b7b_png.rf.09692a8f0aa8b79b05b231549ad1e00b.jpg
"Synallactes exhibit a pale coloration against a backdrop of dark, rough rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/f2deccc4-9e5f-4f2c-a8bf-899a1517a4dd_png.rf.aacf88077434f3306089b25186e2439b.jpg
"Synallactes exhibit a pale coloration against a backdrop of dark, rough rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/f2deccc4-9e5f-4f2c-a8bf-899a1517a4dd_png.rf.cd04a30c4313eaa5b62ca7e78186770b.jpg
"Synallactes exhibit a pale coloration against a backdrop of dark, rough rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/f2deccc4-9e5f-4f2c-a8bf-899a1517a4dd_png.rf.1b69f2147e8ffe41ec3902b692da2ce4.jpg
"Synallactidae inhabit a rocky seafloor, characterized by dark, textured surfaces and patches of light silt.",src/data/Fathomnet-by-Phylum-2/train/images/f3b9348a-8e3f-4205-b358-07f3c588dc66_png.rf.d830c636d22a2a283755973dd9b78e7a.jpg
"Synallactidae inhabit a rocky seafloor, characterized by dark, textured surfaces and patches of light silt.",src/data/Fathomnet-by-Phylum-2/train/images/f3b9348a-8e3f-4205-b358-07f3c588dc66_png.rf.f0aefa2c6de3e78ccbb26925cf744d1c.jpg
"Synallactidae inhabit a rocky seafloor, characterized by dark, textured surfaces and patches of light silt.",src/data/Fathomnet-by-Phylum-2/train/images/f3b9348a-8e3f-4205-b358-07f3c588dc66_png.rf.41af6505bc1f7a98727ecc3629f9fb43.jpg
"Synallactes inhabit rocky substrates, exhibiting a mottled texture with shades of gray and green against a backdrop of soft mud.",src/data/Fathomnet-by-Phylum-2/train/images/f535b1e8-38d7-4879-a999-20729f01c6f4_png.rf.0ad8ab31f62793ea4ba3dd070c41b2a8.jpg
"Synallactes inhabit rocky substrates, exhibiting a mottled texture with shades of gray and green against a backdrop of soft mud.",src/data/Fathomnet-by-Phylum-2/train/images/f535b1e8-38d7-4879-a999-20729f01c6f4_png.rf.c89b0a5a719098cc4500a4b904927fd0.jpg
"Synallactes inhabit rocky substrates, exhibiting a mottled texture with shades of gray and green against a backdrop of soft mud.",src/data/Fathomnet-by-Phylum-2/train/images/f535b1e8-38d7-4879-a999-20729f01c6f4_png.rf.7a538cba0c7ab5f58ac2f9ed9a030e84.jpg
"On a rugged basalt rock, a Bathyraja spinosissima glides with a flat, disc-shaped body and a pale coloration, blending into the surroundings.",src/data/Fathomnet-by-Phylum-2/train/images/f59678d4-09ca-4f4d-9a4e-7178fa2976ff_png.rf.922b4a0a19ac6d25b790390053bcfbc1.jpg
"On a rugged basalt rock, a Bathyraja spinosissima glides with a flat, disc-shaped body and a pale coloration, blending into the surroundings.",src/data/Fathomnet-by-Phylum-2/train/images/f59678d4-09ca-4f4d-9a4e-7178fa2976ff_png.rf.686901643cbe28da5fd3b534f8f912fe.jpg
"On a rugged basalt rock, a Bathyraja spinosissima glides with a flat, disc-shaped body and a pale coloration, blending into the surroundings.",src/data/Fathomnet-by-Phylum-2/train/images/f59678d4-09ca-4f4d-9a4e-7178fa2976ff_png.rf.0feb561166ade5f9ff014361ee80bcd8.jpg
"Translucent, bulbous body of Opisthoteuthis cf. californiana drifts above a soft, sandy seafloor, surrounded by fine particulate matter.",src/data/Fathomnet-by-Phylum-2/train/images/f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6_png.rf.15857d6b5217a53fb0c223174481b52b.jpg
"Translucent, bulbous body of Opisthoteuthis cf. californiana drifts above a soft, sandy seafloor, surrounded by fine particulate matter.",src/data/Fathomnet-by-Phylum-2/train/images/f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6_png.rf.080adcf82a981a73e7da497492a2f865.jpg
"Translucent, bulbous body of Opisthoteuthis cf. californiana drifts above a soft, sandy seafloor, surrounded by fine particulate matter.",src/data/Fathomnet-by-Phylum-2/train/images/f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6_png.rf.2b2a96569bd1ef51d14ed95eba16c3a4.jpg
"Across a rocky seafloor, a single brittle star (Ophiuroidea) rests amidst a layer of fine sediment and silt.",src/data/Fathomnet-by-Phylum-2/train/images/f727209f-3b4c-49e9-ac26-f744a4cbe2d8_png.rf.1bb25b85b97a05e2db3ebbe0c4ae9356.jpg
"Across a rocky seafloor, a single brittle star (Ophiuroidea) rests amidst a layer of fine sediment and silt.",src/data/Fathomnet-by-Phylum-2/train/images/f727209f-3b4c-49e9-ac26-f744a4cbe2d8_png.rf.add497a99705bf52b387f573ae9e253e.jpg
"Across a rocky seafloor, a single brittle star (Ophiuroidea) rests amidst a layer of fine sediment and silt.",src/data/Fathomnet-by-Phylum-2/train/images/f727209f-3b4c-49e9-ac26-f744a4cbe2d8_png.rf.61cc45e439431080d3fd4c1d73b7806f.jpg
"Textured, dark rock substrate hosts scattered, pale Ceriantharia, with delicate tentacles extending outward amidst a backdrop of silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/f744e710-8828-45c5-a3fa-0cc9c5715430_png.rf.704783e97857b8900285df926f7993ca.jpg
"Textured, dark rock substrate hosts scattered, pale Ceriantharia, with delicate tentacles extending outward amidst a backdrop of silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/f744e710-8828-45c5-a3fa-0cc9c5715430_png.rf.66bb8b3cc69fa961adb264589f7d0ddb.jpg
"Textured, dark rock substrate hosts scattered, pale Ceriantharia, with delicate tentacles extending outward amidst a backdrop of silt and mud.",src/data/Fathomnet-by-Phylum-2/train/images/f744e710-8828-45c5-a3fa-0cc9c5715430_png.rf.ccc76bff97b33000e37d5ed367915697.jpg
"Pale Bathyraja spinosissima rests on a rocky seafloor, its flat body blending with the textured substrate of silt and stone.",src/data/Fathomnet-by-Phylum-2/train/images/f8091391-0176-4476-800b-4fa675e9db95_png.rf.3f85ac655feef50cf161fe96c90fa125.jpg
"Pale Bathyraja spinosissima rests on a rocky seafloor, its flat body blending with the textured substrate of silt and stone.",src/data/Fathomnet-by-Phylum-2/train/images/f8091391-0176-4476-800b-4fa675e9db95_png.rf.dd08b6b913e282add363dece0bdb38c9.jpg
"Pale Bathyraja spinosissima rests on a rocky seafloor, its flat body blending with the textured substrate of silt and stone.",src/data/Fathomnet-by-Phylum-2/train/images/f8091391-0176-4476-800b-4fa675e9db95_png.rf.171dd725841e49bf41df9934c5af542e.jpg
"Coryphaenoides sp. exhibits elongated, slender body with a pale coloration, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/f8783e54-b93c-4fd6-89ca-02354063b9de_png.rf.fd8507a43f7d58f6ccd602d2ca789a87.jpg
"Coryphaenoides sp. exhibits elongated, slender body with a pale coloration, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/f8783e54-b93c-4fd6-89ca-02354063b9de_png.rf.10552102f9ccb47b14416ceb386f94a3.jpg
"Coryphaenoides sp. exhibits elongated, slender body with a pale coloration, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/train/images/f8783e54-b93c-4fd6-89ca-02354063b9de_png.rf.e4572b243bc98a5282fbf5acf8352ae5.jpg
"Atop a dark blue water column, a translucent Aegina drifts with long, slender tentacles trailing below.",src/data/Fathomnet-by-Phylum-2/train/images/f91e2905-93c7-470a-b94e-59fb9a4677f1_png.rf.f4ba5921279cba10dc2953599078498c.jpg
"Atop a dark blue water column, a translucent Aegina drifts with long, slender tentacles trailing below.",src/data/Fathomnet-by-Phylum-2/train/images/f91e2905-93c7-470a-b94e-59fb9a4677f1_png.rf.01b593bb4110bb4b557061a07e6a50d5.jpg
"Atop a dark blue water column, a translucent Aegina drifts with long, slender tentacles trailing below.",src/data/Fathomnet-by-Phylum-2/train/images/f91e2905-93c7-470a-b94e-59fb9a4677f1_png.rf.6cb68141472a3efb15e0d93e91f4ba36.jpg
"Two pink Paragorgia arborea corals extend from a rocky seafloor, showcasing intricate branching structures against a dark background.",src/data/Fathomnet-by-Phylum-2/train/images/fa05f3eb-7df4-4be5-826b-0ffc193620f9_png.rf.5f88cc01ab056be679f8ba94e77d09da.jpg
"Two pink Paragorgia arborea corals extend from a rocky seafloor, showcasing intricate branching structures against a dark background.",src/data/Fathomnet-by-Phylum-2/train/images/fa05f3eb-7df4-4be5-826b-0ffc193620f9_png.rf.6ea4c1e8b0dc3adfac45d06396597556.jpg
